CustomerID,CustomerName,Province,Region,CustomerSegment
57407328,Stuart Calhoun,Ontario,Ontario,Consumer
57411052,Justin Deggeller,New Brunswick,Atlantic,Corporate
57428241,Rick Huthwaite,British Columbia,West,Corporate
57437214,Barry Weirich,Yukon,Yukon,Corporate
57458136,John Dryer,Saskachewan,Prarie,Corporate
57533478,Fred Harton,British Columbia,West,Home Office
57583255,Matt Connell,Ontario,Ontario,Corporate
57657373,Laura Armstrong,Ontario,Ontario,Corporate
57727451,Ed Jacobs,British Columbia,West,Small Business
57813441,Logan Haushalter,Manitoba,Prarie,Corporate
57830169,Shirley Jackson,Quebec,Quebec,Corporate
57930738,Giulietta Weimer,British Columbia,West,Home Office
57944229,Jenna Caffey,Ontario,Ontario,Consumer
57987295,Paul Prost,Saskachewan,Prarie,Corporate
57991979,Clytie Kelty,Alberta,West,Small Business
58046234,Paul Prost,Ontario,Ontario,Corporate
58129492,Philip Brown,Prince Edward Island,Atlantic,Corporate
58178202,Valerie Takahito,Alberta,West,Consumer
58189342,Jonathan Doherty,Saskachewan,Prarie,Corporate
58302349,Pete Takahito,Quebec,Quebec,Corporate
58381259,Carlos Meador,Newfoundland,Atlantic,Corporate
58580475,Brian DeCherney,Alberta,West,Corporate
58681809,Dave Poirier,Ontario,Ontario,Small Business
58724414,Matt Abelman,Manitoba,Prarie,Consumer
58852314,Max Jones,Ontario,Ontario,Home Office
58914971,Katrina Willman,Quebec,Quebec,Consumer
58915465,Mitch Willingham,Saskachewan,Prarie,Corporate
58941026,Michael Paige,Quebec,Quebec,Small Business
58951505,Chris Selesnick,Ontario,Ontario,Home Office
58986820,Mark Cousins,Ontario,Ontario,Home Office
59040054,Giulietta Dortch,Quebec,Quebec,Consumer
59062935,Naresj Patel,Ontario,Ontario,Corporate
59074343,Philisse Overcash,Nova Scotia,Atlantic,Small Business
59235527,Alan Shonely,Quebec,Quebec,Small Business
59254130,Grant Carroll,Northwest Territories,Northwest Territories,Small Business
59257458,Kalyca Meade,Ontario,Ontario,Corporate
59356019,Adrian Barton,Alberta,West,Small Business
59398504,Sara Luxemburg,British Columbia,West,Small Business
59398695,Dave Poirier,Quebec,Quebec,Small Business
59426264,Grant Thornton,British Columbia,West,Corporate
59440797,Nicole Brennan,Yukon,Yukon,Consumer
59450419,Naresj Patel,Ontario,Ontario,Small Business
59478070,Michael Grace,Saskachewan,Prarie,Corporate
59523989,Allen Armold,Yukon,Yukon,Home Office
59645894,Nathan Mautz,New Brunswick,Atlantic,Corporate
59694432,Darren Koutras,Alberta,West,Consumer
59819667,Matt Collister,Ontario,Ontario,Home Office
59862529,Keith Herrera,Quebec,Quebec,Corporate
59879429,Sara Luxemburg,Nova Scotia,Atlantic,Corporate
59879672,Jim Radford,Nunavut,Nunavut,Corporate
59981908,Meg O'Connel,Ontario,Ontario,Corporate
60006070,Lena Hernandez,Nova Scotia,Atlantic,Home Office
60048038,George Zrebassa,Nova Scotia,Atlantic,Small Business
60083352,Justin MacKendrick,Quebec,Quebec,Corporate
60181220,Phillip Flathmann,Manitoba,Prarie,Small Business
60200887,Joy Smith,Prince Edward Island,Atlantic,Corporate
60230536,Heather Jas,British Columbia,West,Corporate
60345992,Barry French,Nunavut,Nunavut,Consumer
60402655,Lindsay Williams,Manitoba,Prarie,Corporate
60559394,Pauline Webber,Alberta,West,Consumer
60636010,Roy Phan,Alberta,West,Corporate
60748072,Daniel Lacy,Alberta,West,Small Business
60748220,Sean Braxton,Manitoba,Prarie,Small Business
60780393,Stefania Perrino,Saskachewan,Prarie,Corporate
60796863,Jill Fjeld,Manitoba,Prarie,Home Office
60814472,Karen Carlisle,British Columbia,West,Corporate
60849801,Erica Hernandez,Ontario,Ontario,Small Business
60937343,Tony Sayre,Alberta,West,Home Office
61047485,Grant Carroll,Nunavut,Nunavut,Small Business
61069874,Katherine Murray,Nova Scotia,Atlantic,Home Office
61094278,Roland Black,Nova Scotia,Atlantic,Small Business
61100400,Daniel Byrd,Alberta,West,Home Office
61248797,Cynthia Arntzen,Saskachewan,Prarie,Home Office
61322431,Brian Thompson,Quebec,Quebec,Home Office
61340538,Barry Weirich,Northwest Territories,Northwest Territories,Corporate
61395005,John Castell,Ontario,Ontario,Consumer
61502376,Emily Phan,British Columbia,West,Consumer
61503030,Mark Cousins,Ontario,Ontario,Corporate
61555104,Jack O'Briant,Saskachewan,Prarie,Small Business
61582442,Liz Thompson,Ontario,Ontario,Corporate
61616872,Fred McMath,Nova Scotia,Atlantic,Small Business
61652309,Matt Abelman,Manitoba,Prarie,Home Office
61746358,Pete Armstrong,Ontario,Ontario,Consumer
61795149,Ann Steele,Alberta,West,Corporate
61800710,Ken Brennan,Ontario,Ontario,Consumer
61807764,Andy Yotov,Alberta,West,Corporate
61874205,Thomas Seio,Northwest Territories,Northwest Territories,Home Office
61907970,Christina Vanderzanden,Ontario,Ontario,Small Business
61997425,Katherine Nockton,Ontario,Ontario,Home Office
62248248,Ricardo Emerson,Nova Scotia,Atlantic,Corporate
62373543,Stefania Perrino,Quebec,Quebec,Corporate
62437020,Aimee Bixby,Ontario,Ontario,Home Office
62607421,Robert Dilbeck,Saskachewan,Prarie,Corporate
62684908,Brad Eason,Nunavut,Nunavut,Small Business
62695095,Ed Braxton,Manitoba,Prarie,Consumer
62867073,Emily Grady,Saskachewan,Prarie,Home Office
62872976,Peter Buhler,Yukon,Yukon,Consumer
62925640,Natalie Webber,Newfoundland,Atlantic,Consumer
62950076,Michael Nguyen,Ontario,Ontario,Small Business
62992734,Rachel Payne,Manitoba,Prarie,Consumer
63128167,Liz Willingham,Ontario,Ontario,Corporate
63204716,Herbert Flentye,Ontario,Ontario,Small Business
63210192,Barbara Fisher,British Columbia,West,Small Business
63230005,Harold Dahlen,Newfoundland,Atlantic,Corporate
63248104,Sue Ann Reed,Alberta,West,Consumer
63292596,Kean Thornton,British Columbia,West,Corporate
63405025,Ed Braxton,Yukon,Yukon,Consumer
63444550,Darren Budd,Yukon,Yukon,Home Office
63476354,Tom Stivers,Quebec,Quebec,Small Business
63543640,John Grady,Nova Scotia,Atlantic,Corporate
63543862,Rick Wilson,Ontario,Ontario,Corporate
63582475,Xylona Price,Ontario,Ontario,Corporate
63590330,Brad Eason,Northwest Territories,Northwest Territories,Small Business
63686255,Tim Brockman,Alberta,West,Consumer
63834266,Christy Brittain,British Columbia,West,Consumer
63896343,Filia McAdams,Ontario,Ontario,Small Business
63992081,Bobby Odegard,Ontario,Ontario,Consumer
64043844,Justin Hirsh,Nova Scotia,Atlantic,Consumer
64147312,Amy Cox,Ontario,Ontario,Small Business
64261965,Lena Hernandez,British Columbia,West,Home Office
64312175,Michelle Ellison,Ontario,Ontario,Small Business
64317679,Hallie Redmond,Ontario,Ontario,Home Office
64349381,Dana Kaydos,British Columbia,West,Corporate
64392832,Laurel Workman,Alberta,West,Home Office
64444841,Becky Pak,Alberta,West,Corporate
64537698,Alan Haines,Quebec,Quebec,Home Office
64626802,Shui Tom,Alberta,West,Consumer
64639386,Chuck Magee,Prince Edward Island,Atlantic,Corporate
64666110,Eric Hoffmann,Manitoba,Prarie,Small Business
64709810,Sanjit Engle,Manitoba,Prarie,Home Office
64766657,Paul Knutson,Ontario,Ontario,Corporate
64790573,Jack Lebron,Prince Edward Island,Atlantic,Corporate
64891803,Amy Cox,Nova Scotia,Atlantic,Small Business
64928711,Saphhira Shifley,Saskachewan,Prarie,Corporate
64934778,Paul Gonzalez,Prince Edward Island,Atlantic,Corporate
64966840,Mark Cousins,Manitoba,Prarie,Corporate
64970238,Kimberly Carter,Quebec,Quebec,Small Business
65013142,Kelly Lampkin,Ontario,Ontario,Home Office
65028410,Joni Blumstein,Ontario,Ontario,Home Office
65058193,Don Miller,Nunavut,Nunavut,Home Office
65158225,Aleksandra Gannaway,Yukon,Yukon,Home Office
65176427,Brian Thompson,Manitoba,Prarie,Home Office
65181272,Rob Haberlin,British Columbia,West,Corporate
65251160,Brad Thomas,Nova Scotia,Atlantic,Home Office
65383349,Christy Brittain,Nova Scotia,Atlantic,Consumer
65395856,Randy Ferguson,Saskachewan,Prarie,Corporate
65429002,David Kendrick,British Columbia,West,Home Office
65592088,Mick Crebagga,Manitoba,Prarie,Home Office
65628978,Art Foster,Ontario,Ontario,Home Office
65676679,Ben Peterman,Quebec,Quebec,Corporate
65757696,Tamara Willingham,British Columbia,West,Corporate
65762504,Erica Smith,Alberta,West,Small Business
65794635,Carol Triggs,Quebec,Quebec,Corporate
65797980,Jack O'Briant,Saskachewan,Prarie,Home Office
65938413,George Bell,Ontario,Ontario,Corporate
65989311,Jack Garza,Nunavut,Nunavut,Corporate
65993654,Anna Andreadi,British Columbia,West,Small Business
66098717,Anthony Johnson,Northwest Territories,Northwest Territories,Small Business
66129254,Carlos Daly,Nunavut,Nunavut,Home Office
66316082,Karen Ferguson,Quebec,Quebec,Corporate
66362746,Anthony O'Donnell,British Columbia,West,Corporate
66378277,Edward Becker,Ontario,Ontario,Home Office
66496454,Paul Knutson,Quebec,Quebec,Corporate
66524971,Eric Barreto,Yukon,Yukon,Small Business
66658318,Cari MacIntyre,Alberta,West,Corporate
66982166,Nathan Mautz,New Brunswick,Atlantic,Home Office
67028724,Bobby Trafton,Quebec,Quebec,Corporate
67135124,Pamela Coakley,Ontario,Ontario,Corporate
67300487,Giulietta Dortch,Yukon,Yukon,Small Business
67304326,Craig Carreira,Saskachewan,Prarie,Corporate
67374454,Logan Haushalter,Prince Edward Island,Atlantic,Corporate
67448304,Cynthia Delaney,Quebec,Quebec,Home Office
67516943,Julia Dunbar,Alberta,West,Consumer
67518302,Paul Van Hugh,British Columbia,West,Consumer
67539279,Adam Hart,Yukon,Yukon,Corporate
67546025,Matt Abelman,Nova Scotia,Atlantic,Small Business
67565029,Neil Ducich,British Columbia,West,Home Office
67569954,Joy Daniels,Manitoba,Prarie,Corporate
67636836,Sally Matthias,Nova Scotia,Atlantic,Home Office
67755932,Joy Bell,Northwest Territories,Northwest Territories,Home Office
67791714,Bill Shonely,Quebec,Quebec,Small Business
67831942,Astrea Jones,Newfoundland,Atlantic,Corporate
67857024,Patrick O'Brill,British Columbia,West,Home Office
67873838,Andy Reiter,Quebec,Quebec,Corporate
67879495,Julia Barnett,Quebec,Quebec,Corporate
67912275,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate
67946772,Jack O'Briant,Nova Scotia,Atlantic,Consumer
68005331,Eric Barreto,British Columbia,West,Consumer
68157819,Eugene Barchas,Nunavut,Nunavut,Corporate
68205763,Barry Weirich,British Columbia,West,Corporate
68210083,Alan Shonely,Nova Scotia,Atlantic,Small Business
68213457,Mark Packer,Ontario,Ontario,Small Business
68223869,Beth Paige,Nunavut,Nunavut,Consumer
68382142,Nicole Brennan,Quebec,Quebec,Home Office
68418756,Jesus Ocampo,Ontario,Ontario,Small Business
68423234,Ann Chong,Nunavut,Nunavut,Corporate
68444699,Jim Karlsson,Ontario,Ontario,Small Business
68464052,Bill Donatelli,Ontario,Ontario,Corporate
68723117,Sally Knutson,British Columbia,West,Small Business
68894717,Mark Haberlin,British Columbia,West,Small Business
68911769,Corinna Mitchell,Newfoundland,Atlantic,Corporate
68926150,Mark Cousins,British Columbia,West,Corporate
69084540,Michelle Tran,Quebec,Quebec,Consumer
69136105,Hallie Redmond,Manitoba,Prarie,Small Business
69252035,Harold Ryan,Ontario,Ontario,Home Office
69306501,Dianna Vittorini,Yukon,Yukon,Corporate
69372586,Darren Budd,Yukon,Yukon,Consumer
69473872,Liz Pelletier,Saskachewan,Prarie,Corporate
69476484,Mike Kennedy,British Columbia,West,Small Business
69488635,Bart Folk,British Columbia,West,Corporate
69496209,Tony Molinari,Quebec,Quebec,Corporate
69504145,Katrina Willman,New Brunswick,Atlantic,Consumer
69563791,Matthew Grinstein,Alberta,West,Small Business
69566389,Daniel Raglin,Ontario,Ontario,Corporate
69572908,Karen Carlisle,Yukon,Yukon,Home Office
69641516,Eva Jacobs,British Columbia,West,Home Office
69737688,Darren Budd,Quebec,Quebec,Corporate
69958724,Amy Cox,Yukon,Yukon,Corporate
69981415,Luke Schmidt,Saskachewan,Prarie,Home Office
69983258,Giulietta Dortch,Quebec,Quebec,Corporate
70050666,Sung Shariari,Saskachewan,Prarie,Corporate
70121056,Jason Klamczynski,Quebec,Quebec,Home Office
70190430,Erica Smith,Ontario,Ontario,Small Business
70199009,Bradley Drucker,British Columbia,West,Small Business
70286456,Roland Fjeld,Yukon,Yukon,Corporate
70401594,Tracy Poddar,Nova Scotia,Atlantic,Corporate
70402918,Deborah Brumfield,Nova Scotia,Atlantic,Small Business
70563874,Mark Cousins,British Columbia,West,Home Office
70664347,Shui Tom,Alberta,West,Home Office
70665879,Carlos Soltero,Manitoba,Prarie,Consumer
70709692,Roland Black,Manitoba,Prarie,Small Business
70826606,Harold Dahlen,Newfoundland,Atlantic,Consumer
70839917,Bradley Drucker,Nova Scotia,Atlantic,Small Business
70860081,Harold Pawlan,Alberta,West,Small Business
70909580,Stefanie Holloman,Manitoba,Prarie,Small Business
70910022,Roy Phan,Alberta,West,Consumer
70928312,Mitch Gastineau,Alberta,West,Small Business
70937265,Toby Carlisle,Saskachewan,Prarie,Home Office
70969686,Jennifer Braxton,Manitoba,Prarie,Small Business
71078600,Alejandro Savely,British Columbia,West,Corporate
71098769,Pete Takahito,Ontario,Ontario,Corporate
71138125,Aleksandra Gannaway,British Columbia,West,Home Office
71142278,Skye Norling,Northwest Territories,Northwest Territories,Home Office
71235667,Dianna Arnett,Ontario,Ontario,Home Office
71252044,Nathan Mautz,Manitoba,Prarie,Home Office
71256328,Deanra Eno,Ontario,Ontario,Corporate
71376437,Damala Kotsonis,Nova Scotia,Atlantic,Corporate
71417179,Phillina Ober,Alberta,West,Small Business
71428407,Benjamin Venier,Quebec,Quebec,Small Business
71445870,Tony Chapman,British Columbia,West,Consumer
71514953,Nicole Fjeld,Saskachewan,Prarie,Small Business
71600295,Tony Sayre,Quebec,Quebec,Small Business
71604925,Brad Eason,Ontario,Ontario,Small Business
71617670,Quincy Jones,New Brunswick,Atlantic,Home Office
71636340,Kean Thornton,Yukon,Yukon,Corporate
71683306,Tom Prescott,Quebec,Quebec,Small Business
71683979,Steve Carroll,British Columbia,West,Consumer
71736805,Chad Sievert,Nova Scotia,Atlantic,Corporate
71789022,Helen Abelman,Manitoba,Prarie,Home Office
71827888,Cyma Kinney,Alberta,West,Small Business
71841102,Philisse Overcash,British Columbia,West,Small Business
72058336,Roy Skaria,British Columbia,West,Corporate
72112650,Cynthia Delaney,Quebec,Quebec,Corporate
72355770,Sean Wendt,Manitoba,Prarie,Corporate
72387039,Dennis Bolton,Nova Scotia,Atlantic,Small Business
72489079,Denise Monton,Saskachewan,Prarie,Home Office
72667470,Bill Donatelli,Ontario,Ontario,Small Business
72691604,MaryBeth Skach,Saskachewan,Prarie,Home Office
72728792,Becky Martin,Nova Scotia,Atlantic,Home Office
72796983,Yana Sorensen,Yukon,Yukon,Corporate
72854769,Jas O'Carroll,Ontario,Ontario,Home Office
72906222,Tracy Hopkins,British Columbia,West,Small Business
72908273,Khloe Miller,British Columbia,West,Consumer
73053407,Mike Vittorini,British Columbia,West,Small Business
73091440,Bill Shonely,Yukon,Yukon,Small Business
73150949,Chuck Magee,Manitoba,Prarie,Corporate
73163398,Eric Barreto,Newfoundland,Atlantic,Consumer
73221313,Patrick Bzostek,British Columbia,West,Consumer
73316576,Lindsay Shagiari,Ontario,Ontario,Home Office
73337961,Don Miller,Northwest Territories,Northwest Territories,Home Office
73410196,Maureen Gastineau,Quebec,Quebec,Consumer
73429118,Carl Jackson,Northwest Territories,Northwest Territories,Home Office
73495450,Emily Burns,British Columbia,West,Home Office
73634331,Philip Brown,Prince Edward Island,Atlantic,Home Office
73720984,Kristina Nunn,Nova Scotia,Atlantic,Consumer
73763693,Deanra Eno,Quebec,Quebec,Corporate
73798026,Susan Vittorini,Northwest Territories,Northwest Territories,Corporate
73805224,Chloris Kastensmidt,Alberta,West,Consumer
73881886,Christine Sundaresam,Manitoba,Prarie,Small Business
73907286,Denny Joy,Ontario,Ontario,Corporate
73918793,Becky Martin,Ontario,Ontario,Home Office
73939563,Duane Benoit,Ontario,Ontario,Home Office
73966703,Linda Southworth,Manitoba,Prarie,Consumer
74001204,Roy Skaria,Northwest Territories,Northwest Territories,Corporate
74002740,Saphhira Shifley,Saskachewan,Prarie,Consumer
74011642,Eric Barreto,Quebec,Quebec,Consumer
74076626,Ionia McGrath,New Brunswick,Atlantic,Home Office
74126979,Allen Armold,British Columbia,West,Home Office
74145267,Michelle Lonsdale,Northwest Territories,Northwest Territories,Corporate
74374530,Katherine Hughes,New Brunswick,Atlantic,Consumer
74478263,Chuck Sachs,Newfoundland,Atlantic,Consumer
74510177,James Galang,New Brunswick,Atlantic,Consumer
74518551,Helen Andreada,Manitoba,Prarie,Corporate
74561513,Georgia Rosenberg,Alberta,West,Consumer
74639533,Tamara Chand,Ontario,Ontario,Consumer
74751086,Elizabeth Moffitt,British Columbia,West,Consumer
74751607,Carol Darley,British Columbia,West,Small Business
74757853,Ken Dana,Alberta,West,Corporate
74780468,Sung Pak,Alberta,West,Small Business
74945261,Jim Sink,Ontario,Ontario,Corporate
75226845,Maureen Fritzler,Ontario,Ontario,Corporate
75234630,Lisa Hazard,Alberta,West,Home Office
75280011,Dave Hallsten,Quebec,Quebec,Home Office
75286027,Jeremy Pistek,Yukon,Yukon,Corporate
75296554,Deborah Brumfield,Manitoba,Prarie,Corporate
75322156,Anne Pryor,Quebec,Quebec,Consumer
75446618,Dave Poirier,British Columbia,West,Small Business
75540073,Craig Yedwab,Nova Scotia,Atlantic,Corporate
75566934,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business
75726086,Sheri Gordon,Quebec,Quebec,Corporate
75768983,Brian Stugart,Ontario,Ontario,Consumer
75793638,Fred Hopkins,Ontario,Ontario,Home Office
75827252,Hilary Holden,Manitoba,Prarie,Corporate
75843176,Mike Kennedy,Nova Scotia,Atlantic,Corporate
75847676,Chris Cortes,Ontario,Ontario,Consumer
75858772,Craig Leslie,Saskachewan,Prarie,Consumer
76000431,Nicole Brennan,Manitoba,Prarie,Consumer
76055280,Doug Jacobs,Nova Scotia,Atlantic,Home Office
76068895,Denise Leinenbach,Quebec,Quebec,Home Office
76162149,Sandra Glassco,Ontario,Ontario,Home Office
76208299,Lycoris Saunders,Saskachewan,Prarie,Corporate
76281881,Nora Paige,British Columbia,West,Small Business
76319822,Mike Kennedy,Manitoba,Prarie,Corporate
76323470,Cathy Hwang,Quebec,Quebec,Home Office
76333349,Theresa Swint,Manitoba,Prarie,Small Business
76435482,David Flashing,Nova Scotia,Atlantic,Home Office
76457359,Darren Powers,Ontario,Ontario,Corporate
76482154,Bobby Odegard,Alberta,West,Corporate
76497937,Patrick O'Brill,Nova Scotia,Atlantic,Home Office
76519514,Anemone Ratner,Ontario,Ontario,Small Business
76590642,Nora Pelletier,Manitoba,Prarie,Home Office
76651111,Pauline Webber,Saskachewan,Prarie,Consumer
76814747,Arthur Gainer,Manitoba,Prarie,Corporate
76850542,Neola Schneider,Nunavut,Nunavut,Home Office
76978560,Roland Fjeld,British Columbia,West,Corporate
77009680,Rob Beeghly,Saskachewan,Prarie,Consumer
77037253,Bill Tyler,Quebec,Quebec,Consumer
77040900,Beth Paige,Northwest Territories,Northwest Territories,Consumer
77066787,Matt Abelman,Nova Scotia,Atlantic,Consumer
77082747,Julie Kriz,Nova Scotia,Atlantic,Corporate
77096796,Carlos Meador,Quebec,Quebec,Consumer
77123402,Laura Armstrong,Ontario,Ontario,Small Business
77243589,Bill Eplett,Quebec,Quebec,Corporate
77343403,Jennifer Ferguson,Saskachewan,Prarie,Corporate
77418915,Jennifer Braxton,Prince Edward Island,Atlantic,Small Business
77512636,Eric Murdock,Newfoundland,Atlantic,Home Office
77514197,Bill Tyler,Yukon,Yukon,Consumer
77579377,Berenike Kampe,Nova Scotia,Atlantic,Corporate
77652417,Lindsay Castell,Saskachewan,Prarie,Small Business
77821610,Bill Eplett,British Columbia,West,Corporate
77906630,Eric Barreto,Ontario,Ontario,Small Business
77916927,Bill Eplett,Ontario,Ontario,Corporate
77951322,Debra Catini,Nova Scotia,Atlantic,Small Business
78017605,Joni Wasserman,British Columbia,West,Consumer
78116987,Eugene Barchas,Northwest Territories,Northwest Territories,Corporate
78118572,Philip Brown,Ontario,Ontario,Corporate
78224739,Noel Staavos,Quebec,Quebec,Home Office
78253758,Barry Weirich,Nova Scotia,Atlantic,Corporate
78357289,Carl Ludwig,Nunavut,Nunavut,Corporate
78620006,Christine Kargatis,Ontario,Ontario,Small Business
78666432,Giulietta Dortch,Ontario,Ontario,Corporate
78750599,Bradley Talbott,Nova Scotia,Atlantic,Corporate
78769548,Anne Pryor,Quebec,Quebec,Home Office
78858148,Michelle Lonsdale,Nunavut,Nunavut,Home Office
79088641,Seth Vernon,British Columbia,West,Home Office
79197180,Jack O'Briant,Saskachewan,Prarie,Consumer
79221218,Joseph Airdo,Ontario,Ontario,Consumer
79235541,Paul Lucas,Yukon,Yukon,Corporate
79337791,Brad Thomas,Yukon,Yukon,Home Office
79410087,Amy Hunt,Saskachewan,Prarie,Small Business
79423257,Patrick Jones,New Brunswick,Atlantic,Home Office
79430948,Ann Blume,Ontario,Ontario,Corporate
79432579,Joel Eaton,Saskachewan,Prarie,Home Office
79533912,Ken Black,Manitoba,Prarie,Consumer
79648189,Bradley Talbott,Nova Scotia,Atlantic,Small Business
79674261,Ted Trevino,Ontario,Ontario,Corporate
79695933,Muhammed Lee,Newfoundland,Atlantic,Consumer
79708464,Corey Catlett,British Columbia,West,Home Office
79755549,Toby Swindell,Saskachewan,Prarie,Small Business
79773068,Rob Lucas,Yukon,Yukon,Small Business
79845128,Alex Grayson,Nova Scotia,Atlantic,Consumer
79874489,Joni Wasserman,Nova Scotia,Atlantic,Consumer
79954809,Lauren Leatherbury,Alberta,West,Corporate
80187376,Carlos Meador,Quebec,Quebec,Corporate
80321883,Keith Herrera,Newfoundland,Atlantic,Small Business
80357374,David Philippe,Nova Scotia,Atlantic,Consumer
80369893,Jill Stevenson,Manitoba,Prarie,Consumer
80406839,Dan Campbell,British Columbia,West,Corporate
80476389,Muhammed MacIntyre,Nunavut,Nunavut,Small Business
80666018,Patrick Ryan,Manitoba,Prarie,Corporate
80699720,Harold Dahlen,Quebec,Quebec,Corporate
80727603,Amy Hunt,Saskachewan,Prarie,Home Office
80862950,Arthur Gainer,Alberta,West,Consumer
80914914,Anthony Johnson,British Columbia,West,Small Business
81122390,Tony Sayre,Quebec,Quebec,Home Office
81245085,Ann Blume,Nova Scotia,Atlantic,Corporate
81275177,Sean O'Donnell,Ontario,Ontario,Corporate
81380802,Victoria Brennan,Alberta,West,Small Business
81466627,Chuck Sachs,Nova Scotia,Atlantic,Consumer
81625168,Aaron Hawkins,Nova Scotia,Atlantic,Home Office
81638890,Dianna Arnett,Quebec,Quebec,Home Office
81675705,Joseph Airdo,Manitoba,Prarie,Corporate
81677975,Craig Yedwab,Nova Scotia,Atlantic,Consumer
81685115,Harold Dahlen,British Columbia,West,Consumer
81690820,Susan Gilcrest,Saskachewan,Prarie,Home Office
81751203,Bobby Trafton,Nova Scotia,Atlantic,Corporate
81815032,Eudokia Martin,Ontario,Ontario,Home Office
81843446,John Murray,Alberta,West,Small Business
81859317,Claire Good,Alberta,West,Home Office
81882214,Eugene Barchas,Northwest Territories,Northwest Territories,Home Office
81884459,Becky Castell,Northwest Territories,Northwest Territories,Consumer
81910228,Cathy Hwang,Newfoundland,Atlantic,Home Office
81921479,Michael Oakman,Manitoba,Prarie,Small Business
81926227,Christine Sundaresam,Ontario,Ontario,Small Business
81927718,Liz Willingham,Nova Scotia,Atlantic,Home Office
81950874,Steven Cartwright,Manitoba,Prarie,Home Office
81976054,Nathan Mautz,British Columbia,West,Home Office
82151975,Ivan Liston,Nova Scotia,Atlantic,Consumer
82163884,Tanja Norvell,Nova Scotia,Atlantic,Consumer
82208002,Shaun Weien,Manitoba,Prarie,Home Office
82335880,Aleksandra Gannaway,New Brunswick,Atlantic,Corporate
82362036,Eva Jacobs,Ontario,Ontario,Home Office
82445538,Darren Budd,Ontario,Ontario,Home Office
82471832,Katharine Harms,Alberta,West,Consumer
82491541,Troy Staebel,Newfoundland,Atlantic,Small Business
82519801,Natalie Webber,Nova Scotia,Atlantic,Corporate
82540287,Neola Schneider,Northwest Territories,Northwest Territories,Home Office
82568232,Amy Cox,Newfoundland,Atlantic,Small Business
82597127,Sharelle Roach,Alberta,West,Home Office
82716098,Ken Dana,Alberta,West,Small Business
82724306,Muhammed Lee,Nova Scotia,Atlantic,Consumer
82879640,Bobby Elias,Ontario,Ontario,Small Business
82953034,Benjamin Venier,Yukon,Yukon,Small Business
83020097,Art Foster,British Columbia,West,Home Office
83021824,Carol Adams,Quebec,Quebec,Corporate
83023492,Lindsay Castell,Saskachewan,Prarie,Corporate
83042763,Dean Katz,British Columbia,West,Home Office
83053562,Maureen Gastineau,Nova Scotia,Atlantic,Consumer
83294535,Jack Lebron,Northwest Territories,Northwest Territories,Corporate
83297869,Muhammed Lee,British Columbia,West,Corporate
83349544,Elpida Rittenbach,Manitoba,Prarie,Consumer
83349693,Ben Ferrer,Ontario,Ontario,Corporate
83589867,Nicole Brennan,Newfoundland,Atlantic,Consumer
83620837,Scott Cohen,British Columbia,West,Consumer
83693488,Natalie Webber,Manitoba,Prarie,Consumer
83738891,Frank Hawley,Ontario,Ontario,Home Office
83750888,George Ashbrook,Ontario,Ontario,Consumer
83808705,Adam Shillingsburg,Alberta,West,Corporate
83848290,Frank Gastineau,Alberta,West,Small Business
83933572,Jay Fine,British Columbia,West,Consumer
83966780,Edward Hooks,Nunavut,Nunavut,Consumer
84184775,Harold Engle,Manitoba,Prarie,Consumer
84497472,Khloe Miller,Nova Scotia,Atlantic,Home Office
84599405,Joel Jenkins,Ontario,Ontario,Corporate
84624337,Frank Atkinson,Prince Edward Island,Atlantic,Corporate
84641727,Cindy Chapman,Yukon,Yukon,Corporate
84747948,Chuck Sachs,Quebec,Quebec,Consumer
84793691,Brad Thomas,Yukon,Yukon,Corporate
84795584,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business
84895139,Sarah Bern,Nova Scotia,Atlantic,Corporate
84941883,Bobby Trafton,British Columbia,West,Small Business
85106157,Harold Dahlen,Saskachewan,Prarie,Consumer
85111166,Annie Thurman,Alberta,West,Consumer
85156954,Carlos Meador,Ontario,Ontario,Corporate
85163678,Rob Haberlin,Ontario,Ontario,Consumer
85212736,Tim Taslimi,Yukon,Yukon,Corporate
85252360,David Kendrick,Ontario,Ontario,Home Office
85276518,Tom Stivers,Saskachewan,Prarie,Small Business
85401643,Noel Staavos,Ontario,Ontario,Home Office
85418259,Meg Tillman,Manitoba,Prarie,Small Business
85518221,Liz Pelletier,Saskachewan,Prarie,Home Office
85555346,Vivian Mathis,Quebec,Quebec,Home Office
85580048,Harold Dahlen,Alberta,West,Corporate
85598616,Bart Folk,Quebec,Quebec,Corporate
85623474,Michael Oakman,Nova Scotia,Atlantic,Small Business
85700248,Theone Pippenger,British Columbia,West,Corporate
85718014,Beth Thompson,Ontario,Ontario,Corporate
85804202,Larry Tron,Alberta,West,Corporate
85839759,Troy Staebel,Ontario,Ontario,Small Business
85936564,Muhammed Lee,Quebec,Quebec,Consumer
86027092,Jay Fine,Newfoundland,Atlantic,Consumer
86285514,Maria Zettner,Ontario,Ontario,Corporate
86353944,Sylvia Foulston,Nova Scotia,Atlantic,Corporate
86395368,Edward Becker,Ontario,Ontario,Corporate
86396748,Lena Radford,Ontario,Ontario,Small Business
86434424,Christy Brittain,Yukon,Yukon,Consumer
